   0.0000000000000000e+00	   0.0000000000000000e+00	
   7.9444795846939087e-01	   0.0000000000000000e+00	
   6.7292153835296631e-01	   0.0000000000000000e+00	
   1.2458413839340210e+00	   0.0000000000000000e+00	
   1.3750046491622925e+00	   0.0000000000000000e+00	
   2.3569464683532715e+00	   0.0000000000000000e+00	
   2.1062567830085754e+00	   0.0000000000000000e+00	
   3.0305534601211548e+00	   0.0000000000000000e+00	
   2.8513967990875244e+00	   0.0000000000000000e+00	
   3.2062530517578125e+00	   0.0000000000000000e+00	
   3.5826414823532104e+00	   0.0000000000000000e+00	
   3.9152801036834717e+00	   0.0000000000000000e+00	
   4.2479261755943298e+00	   0.0000000000000000e+00	
   4.6083405613899231e+00	   0.0000000000000000e+00	
   4.9590319395065308e+00	   0.0000000000000000e+00	
   5.3236111998558044e+00	   0.0000000000000000e+00	
   5.6659728288650513e+00	   0.0000000000000000e+00	
   6.0513913631439209e+00	   0.0000000000000000e+00	
   6.4090266823768616e+00	   0.0000000000000000e+00	
   6.7597255110740662e+00	   0.0000000000000000e+00	
   7.1374997496604919e+00	   0.0000000000000000e+00	
   7.5020864605903625e+00	   0.0000000000000000e+00	
   7.8694522380828857e+00	   0.0000000000000000e+00	
   8.2520842552185059e+00	   0.0000000000000000e+00	
   8.6159780621528625e+00	   0.0000000000000000e+00	
   8.9076384902000427e+00	   0.0000000000000000e+00	
   9.2902779579162598e+00	   0.0000000000000000e+00	
   9.6305608749389648e+00	   0.0000000000000000e+00	
   1.0002784430980682e+01	   0.0000000000000000e+00	
   1.0349303483963013e+01	   0.0000000000000000e+00	
   1.0721534490585327e+01	   0.0000000000000000e+00	
   1.1060416698455811e+01	   0.0000000000000000e+00	
   1.1669449508190155e+01	   0.0000000000000000e+00	
   1.1789590120315552e+01	   0.0000000000000000e+00	
   1.2572228908538818e+01	   0.0000000000000000e+00	
   1.2538887560367584e+01	   0.0000000000000000e+00	
   1.2877784669399261e+01	   0.0000000000000000e+00	
   1.3250000774860382e+01	   0.0000000000000000e+00	
   1.3640277087688446e+01	   0.0000000000000000e+00	
   1.3966672122478485e+01	   0.0000000000000000e+00	
   1.4304868876934052e+01	   0.0000000000000000e+00	
   1.4693059027194977e+01	   0.0000000000000000e+00	
   1.5023611485958099e+01	   0.0000000000000000e+00	
   1.5399314463138580e+01	   0.0000000000000000e+00	
   1.5733338892459869e+01	   0.0000000000000000e+00	
   1.6122221946716309e+01	   0.0000000000000000e+00	
   1.6459025442600250e+01	   0.0000000000000000e+00	
   1.6816668212413788e+01	   0.0000000000000000e+00	
   1.7216667532920837e+01	   0.0000000000000000e+00	
   1.7555557191371918e+01	   0.0000000000000000e+00	
   1.7894446849822998e+01	   0.0000000000000000e+00	
   1.8323607742786407e+01	   0.0000000000000000e+00	
   1.8613196909427643e+01	   0.0000000000000000e+00	
   1.8965281546115875e+01	   0.0000000000000000e+00	
   1.9335418939590454e+01	   0.0000000000000000e+00	
   1.9707642495632172e+01	   0.0000000000000000e+00	
   2.0063199102878571e+01	   0.0000000000000000e+00	
   2.0428471267223358e+01	   0.0000000000000000e+00	
   2.0784027874469757e+01	   0.0000000000000000e+00	
   2.1252781152725220e+01	   0.0000000000000000e+00	
   2.1516665816307068e+01	   0.0000000000000000e+00	
   2.2016674280166626e+01	   0.0000000000000000e+00	
   2.2243753075599670e+01	   0.0000000000000000e+00	
