0.00E+00	0
3.68E-01	0
7.26E-01	0
1.06E+00	0
1.43E+00	0
1.82E+00	0
2.19E+00	0
2.57E+00	0
2.91E+00	0
3.23E+00	0
3.58E+00	0
3.94E+00	0
4.30E+00	0
4.68E+00	0
5.04E+00	0
5.38E+00	0
5.97E+00	0
6.12E+00	0
6.79E+00	0
6.86E+00	0
7.15E+00	0
7.52E+00	0
8.27E+00	0
8.27E+00	0
8.61E+00	0
8.95E+00	0
9.32E+00	0
9.67E+00	0
1.01E+01	0
1.04E+01	0
1.08E+01	0
1.11E+01	0
1.15E+01	0
1.18E+01	0
1.22E+01	0
1.26E+01	0
1.29E+01	0
1.32E+01	0
1.37E+01	0
1.40E+01	0
1.43E+01	0
1.47E+01	0
1.51E+01	0
1.55E+01	0
1.58E+01	0
1.61E+01	0
1.65E+01	0
1.70E+01	0
1.72E+01	0
1.77E+01	0
1.80E+01	0
1.88E+01	0
1.87E+01	0
1.96E+01	0
1.94E+01	0
1.97E+01	0
2.02E+01	0
2.05E+01	0
2.09E+01	0
2.12E+01	0
2.16E+01	0
2.19E+01	0
2.23E+01	0
2.26E+01	0
2.30E+01	0
2.33E+01	0
2.37E+01	0
2.41E+01	0
2.44E+01	0
2.48E+01	0
2.52E+01	0
2.55E+01	0
2.58E+01	0
2.62E+01	0
2.66E+01	0
2.69E+01	0
2.73E+01	0
2.77E+01	0
2.83E+01	0
2.84E+01	0
2.93E+01	0
2.91E+01	0
2.94E+01	0
2.98E+01	0
3.01E+01	0
3.05E+01	0
3.09E+01	0
3.12E+01	0
3.16E+01	0
3.20E+01	0
3.23E+01	0
3.27E+01	0
3.31E+01	0
3.34E+01	0
3.38E+01	0
3.41E+01	0
3.45E+01	0
3.49E+01	0
3.52E+01	0
3.55E+01	0
3.59E+01	0
3.63E+01	0
3.66E+01	0
3.70E+01	0
3.74E+01	0
3.77E+01	0
3.81E+01	0
3.87E+01	16
3.88E+01	16
3.92E+01	0
3.95E+01	0
3.99E+01	0
4.02E+01	0
4.06E+01	0
4.09E+01	0
4.13E+01	0
4.17E+01	0
4.20E+01	0
4.24E+01	0
4.28E+01	0
4.31E+01	0
4.35E+01	0
4.38E+01	0
4.42E+01	0
4.45E+01	0
4.49E+01	0
4.52E+01	0
4.56E+01	0
4.59E+01	0
4.63E+01	0
4.67E+01	0
4.71E+01	1.064535714
4.75E+01	16
4.78E+01	16
4.81E+01	3.136714286
4.85E+01	0
4.88E+01	0
4.92E+01	0
4.99E+01	0
4.99E+01	0
5.07E+01	0
5.06E+01	0
5.10E+01	0
5.14E+01	0
5.17E+01	0
5.21E+01	0
5.25E+01	0
5.28E+01	0
5.31E+01	0
5.35E+01	0
5.38E+01	0
5.42E+01	0
5.46E+01	0
5.49E+01	0
5.53E+01	0
5.57E+01	0
5.60E+01	0
5.64E+01	0
5.68E+01	0
5.71E+01	0
5.75E+01	0
5.84E+01	0
5.82E+01	0
5.90E+01	0
5.90E+01	0
5.95E+01	0
5.96E+01	0
6.04E+01	0
6.03E+01	0
6.12E+01	0
6.11E+01	0
6.14E+01	0
6.18E+01	0
6.22E+01	0
6.25E+01	0
6.29E+01	0
6.32E+01	0
6.35E+01	0
6.39E+01	0
6.43E+01	0
6.46E+01	0
6.50E+01	0
6.54E+01	0
6.57E+01	0
6.61E+01	0
6.64E+01	0
6.68E+01	0
6.72E+01	0
6.75E+01	0
6.79E+01	0
6.82E+01	0
6.86E+01	0
6.89E+01	0
6.93E+01	0
6.96E+01	0
7.00E+01	0
7.10E+01	0.400714286
7.08E+01	0.330877778
7.11E+01	0.331033333
7.14E+01	0.307604762
7.18E+01	1.62582619
7.22E+01	2.653155556
7.25E+01	16
7.29E+01	16
7.32E+01	16
7.36E+01	16
7.40E+01	16
7.43E+01	16
7.47E+01	16
7.50E+01	16
7.54E+01	16
7.65E+01	16
7.68E+01	16
7.72E+01	16
7.75E+01	16
8.19E+01	16
8.33E+01	11.76827937
8.44E+01	8.51335873
8.51E+01	8.437288889
8.55E+01	8.265116667
8.58E+01	8.415044444
8.62E+01	8.847907937
8.66E+01	7.76974127
8.69E+01	8.52504127
8.72E+01	7.878521429
8.76E+01	8.010297619
8.80E+01	8.618590476
8.83E+01	8.801825397
8.87E+01	8.588698413
8.91E+01	8.795507143
8.94E+01	8.519060317
8.98E+01	8.414109524
9.01E+01	8.917638889
9.07E+01	8.021797619
9.08E+01	8.816603175
9.12E+01	8.453466667
9.15E+01	8.841921429
9.21E+01	8.784979365
9.23E+01	8.803936508
9.34E+01	8.881952381
9.48E+01	8.812380952
9.73E+01	8.626857143
9.76E+01	8.7699
1.02E+02	12.47785714
1.04E+02	12.71937143
1.03E+02	12.12280794
1.04E+02	12.25561905
1.04E+02	12.60896429
1.04E+02	12.13559048
1.05E+02	12.19256508
1.07E+02	12.01567381
1.07E+02	12.16054286
1.08E+02	12.43804762
1.08E+02	11.89420476
1.09E+02	12.13725397
1.09E+02	12.22577778
1.10E+02	12.14515556
1.10E+02	7.33475
1.10E+02	9.229809524
1.11E+02	9.120787302
1.12E+02	8.751187302
1.13E+02	9.218753968
1.12E+02	9.029119048
1.13E+02	9.718804762
1.13E+02	9.691203968
1.13E+02	9.021095238
1.14E+02	9.802857143
1.14E+02	9.278412698
1.14E+02	8.521099206
1.15E+02	9.414321429
1.15E+02	9.587057143
1.16E+02	9.830721429
1.16E+02	10.25087937
1.16E+02	8.664553175
1.17E+02	9.994628571
1.17E+02	9.450821429
1.18E+02	8.624277778
1.18E+02	8.939944444
1.19E+02	10.42571429
1.19E+02	8.377778571
1.20E+02	9.723666667
1.20E+02	9.680680952
1.28E+02	9.000060317
1.28E+02	9.023771429
1.29E+02	8.489747619
1.34E+02	7.73634127
1.34E+02	8.845780159
1.34E+02	9.216542857
1.35E+02	9.291942857
1.35E+02	8.582238095
1.36E+02	8.41007619
1.37E+02	9.649578571
1.37E+02	8.292246032
1.37E+02	8.108888889
1.38E+02	8.639993651
1.38E+02	8.025889683
1.39E+02	8.473480952
1.40E+02	7.686326984
1.39E+02	7.855921429
1.40E+02	9.161428571
1.40E+02	9.011785714
1.41E+02	8.7843
1.42E+02	8.365745238
1.43E+02	8.511606349
1.43E+02	8.810171429
1.43E+02	9.887479365
1.44E+02	8.324571429
1.44E+02	8.103055556
1.45E+02	8.486438095
1.45E+02	8.7177
1.45E+02	7.749066667
1.46E+02	8.514235714
1.46E+02	7.848388095
1.46E+02	7.887113492
1.47E+02	7.616872222
1.47E+02	8.470126984
1.47E+02	8.24987619
1.48E+02	8.434107143
1.48E+02	8.311595238
1.49E+02	9.554722222
1.51E+02	7.700228571
1.52E+02	8.370819048
1.52E+02	8.268379365
1.52E+02	8.26115
1.58E+02	11.43083175
1.59E+02	12.38245079
1.59E+02	13.03372222
1.60E+02	13.14976746
1.60E+02	12.71066111
1.61E+02	12.51097857
1.62E+02	13.22011429
1.63E+02	13.20355159
1.62E+02	12.98961905
1.63E+02	12.99275794
1.63E+02	13.35101111
1.63E+02	13.06805714
1.64E+02	13.28936508
1.65E+02	13.02615
1.65E+02	12.55451825
1.66E+02	12.4627119
1.66E+02	12.70758889
1.66E+02	13.62334286
1.67E+02	13.57075794
1.67E+02	13.79678889
1.67E+02	12.96764683
1.68E+02	13.58064127
1.68E+02	14.0625119
1.69E+02	14.05134127
1.69E+02	13.21691429
1.69E+02	13.69546429
1.70E+02	14.26076667
1.70E+02	13.73501587
1.73E+02	13.67583492
1.73E+02	13.46279841
1.81E+02	13.46233254
1.83E+02	13.77672222
1.84E+02	14.11275556
1.84E+02	12.93798095
1.84E+02	13.03100317
1.85E+02	13.29120635
1.85E+02	13.47733333
1.85E+02	13.22031746
1.86E+02	12.7758119
1.86E+02	12.19546667
1.87E+02	13.25087937
1.88E+02	14.25640476
1.89E+02	13.16145556
1.89E+02	13.18719762
1.89E+02	12.92902857
1.90E+02	13.37467857
1.90E+02	12.9915
1.90E+02	13.54744286
1.91E+02	13.29613889
1.91E+02	13.16114286
1.92E+02	12.55467143
1.92E+02	13.42692619
1.92E+02	13.07292381
1.93E+02	12.00875
1.93E+02	13.54769683
1.94E+02	13.15972143
1.94E+02	13.34532698
1.95E+02	13.14232222
1.94E+02	13.21785079
1.95E+02	12.83733333
1.95E+02	13.43673333
1.95E+02	13.53800635
1.96E+02	13.47880635
1.96E+02	12.70465476
1.97E+02	12.78024841
1.97E+02	12.73452302
1.97E+02	13.31942857
1.98E+02	12.8891746
1.98E+02	13.04757143
2.08E+02	13.95290635
2.08E+02	13.36917143
2.09E+02	13.17610635
2.09E+02	12.53332143
2.09E+02	13.85233333
2.10E+02	15.56642857
2.10E+02	16
2.11E+02	15.56210079
2.12E+02	15.50518095
2.12E+02	15.54312857
2.13E+02	15.1864254
2.13E+02	15.82393651
2.14E+02	15.34324762
2.14E+02	15.66464286
2.14E+02	15.53373413
2.15E+02	16
2.15E+02	15.84178095
2.16E+02	16
2.16E+02	15.10341667
2.17E+02	15.43762143
2.17E+02	15.49271667
2.18E+02	14.97990476
2.17E+02	15.46778175
2.18E+02	15.2816
2.18E+02	15.30160714
2.19E+02	15.86175238
2.19E+02	15.13088571
2.19E+02	15.80085714
2.20E+02	15.51757143
2.21E+02	16
2.21E+02	15.00798095
2.21E+02	15.34694524
2.22E+02	14.94047143
2.22E+02	15.03265397
2.22E+02	15.70918571
2.23E+02	15.84347143
2.23E+02	16
2.23E+02	15.80360635
2.28E+02	15.00798095
2.28E+02	15.27440952
2.31E+02	15.03838571
2.31E+02	15.50165873
2.32E+02	15.72352381
2.32E+02	14.9548627
2.32E+02	15.30558095
2.33E+02	15.05222222
2.33E+02	14.35755159
2.34E+02	12.85708571
2.34E+02	13.04812063
2.34E+02	10.40509286
2.35E+02	0
2.35E+02	0
2.36E+02	0
2.36E+02	0
2.36E+02	0
2.37E+02	0
2.37E+02	0
2.37E+02	0
2.38E+02	0
2.38E+02	0
2.39E+02	0
2.39E+02	0
2.39E+02	0
2.40E+02	0
2.40E+02	0
2.40E+02	0
2.41E+02	0
2.41E+02	0
2.42E+02	0
2.42E+02	0
2.42E+02	0
2.43E+02	0
