1395320553.534627	2.0284180641174316	ci	0.0	v	20.45	20.45734244791667	i	0.043	0	p	0.894	0.0	e	0.0073424479166703804	-0.046
1395320556.966436	5.460181951522827	ci	0.0	v	20.45	20.456692708333335	i	0.031	0	p	0.639	0.0	e	0.006692708333336128	-0.015
1395320560.607851	9.101603031158447	ci	0.2	v	20.437	20.44889583333333	i	0.215	0	p	4.406	0.0	e	0.012545572916668135	-0.209
1395320564.246943	12.740691900253296	ci	0.5	v	20.425	20.4385	i	0.49	0	p	9.957	0.0	e	0.013500000000000512	-0.49
1395320567.887604	16.381612062454224	ci	0.9	v	20.4	20.418639945652178	i	0.875	0.8423913043478262	p	17.786	17.19993740185147	e	0.01863994565217908	-0.03860869565217384
1395320571.527331	20.021305084228516	ci	1.3	v	20.387	20.399933095561597	i	1.259	1.2435348731884057	p	25.675	25.36802821504115	e	0.012933095561596275	-0.021465126811594182
1395320575.167309	23.661280870437622	ci	1.6	v	20.375	20.386305514039858	i	1.571	1.5429800724637681	p	31.835	31.45556726464762	e	0.011243365036232689	-0.016019927536231826
1395320578.806682	27.3004310131073	ci	2.0	v	20.362	20.36688677536232	i	1.95	1.944123641304348	p	39.706	39.59574607975076	e	0.004886775362322737	-0.005876358695652062
1395320582.44737	30.941120862960815	ci	2.4	v	20.337	20.34688044610507	i	2.353	2.3452672101449274	p	47.856	47.71734772604929	e	0.00923070652173763	-0.004732789855072639
1395320586.085005	34.5787889957428	ci	2.7	v	20.325	20.331891236413046	i	2.662	2.6503623188405796	p	54.115	53.77372343426415	e	0.00754097599638115	-0.01728759057971052
1395320589.727166	38.22091794013977	ci	3.1	v	20.3	20.31253464673913	i	3.093	3.0458559782608696	p	62.803	61.87103410059564	e	0.013184386322464547	-0.05014402173913046
1395320593.365303	41.859102964401245	ci	3.5	v	20.287	20.29317805706522	i	3.468	3.4469995471014494	p	70.372	69.95057557195288	e	0.006178057065220344	-0.012000452898550673
1395320597.003035	45.49682593345642	ci	3.8	v	20.275	20.277539107789856	i	3.75	3.7464447463768114	p	76.031	75.96867985982963	e	0.0031888473731882527	-0.003555253623188648
1395320600.643289	49.137286901474	ci	4.2	v	20.25	20.25818251811594	i	4.15	4.147588315217392	p	84.037	84.02260109967891	e	0.008182518115940951	-0.0024116847826087806
1395320604.281014	52.774991035461426	ci	4.5	v	20.237	20.242543568840578	i	4.45	4.452683423913043	p	90.056	90.0189932905118	e	0.005543568840579383	0.0026834239130426596
1395320607.919465	56.413217067718506	ci	4.9	v	20.215	20.222537239583335	i	4.85	4.848177083333333	p	98.045	98.04559166436088	e	0.008537239583336742	-0.001822916666666785
1395320611.346833	59.84058499336243	ci	4.9	v	20.217	20.223186979166666	i	4.85	4.848177083333333	p	98.049	98.04559166436088	e	0.0031869791666672143	-0.001822916666666785
