1395306050.387516	2.6617050170898438	ci	0.0	v	20.312	20.311041973100302	i	0.05	0	p	1.015	0.0	e	-0.0003184771260045238	-0.05
1395306055.329061	7.603250026702881	ci	0.0	v	20.312	20.311041973100302	i	0.046	0	p	1.015	0.0	e	-0.0009580268996991492	-0.046
1395306060.476246	12.750440835952759	ci	0.5	v	20.297	20.296971878079074	i	0.49	0	p	9.832	0.0	e	0.009332328305383442	-0.496
1395306065.627207	17.901383876800537	ci	1.0	v	20.275	20.277589945648426	i	0.95	0.9374397644927537	p	19.261	19.00901914312929	e	0.0025899456484275163	-0.012560235507246276
1395306070.776885	23.051066875457764	ci	1.5	v	20.262	20.25862813907843	i	1.5	1.4402817028985508	p	30.392	29.179052566377518	e	-0.0020927613741896778	-0.05971829710144916
1395306075.925864	28.200050830841064	ci	2.0	v	20.237	20.239666332508428	i	1.95	1.9431236413043478	p	39.526	39.32817414280879	e	0.0020267827347382195	-0.006876358695652174
1395306081.074036	33.34831190109253	ci	2.5	v	20.223	20.220064976164736	i	2.453	2.445965579710145	p	49.736	49.45601863446861	e	-0.003935023835264673	-0.013034420289855131
1395306086.226535	38.50072383880615	ci	3.1	v	20.2	20.196209337890988	i	3.093	3.0448559782608697	p	62.556	61.496496077637204	e	-0.0031511123353169523	-0.04814402173913024
1395306091.37587	43.65005302429199	ci	3.6	v	20.178	20.17788708109468	i	3.55	3.5476979166666665	p	71.621	71.58504796033485	e	0.002247531320985985	-0.0023020833333333712
1395306096.525528	48.79971504211426	ci	4.1	v	20.162	20.157006625203604	i	4.05	4.050539855072464	p	81.658	81.64157765065161	e	-0.006272474343781198	0.0005398550724642348
1395306101.67258	53.9467990398407	ci	4.6	v	20.15	20.13554876854246	i	4.55	4.5477318840579715	p	91.682	91.57398563860203	e	-0.011090781231231972	-0.002268115942028359
1395306106.611957	58.886149883270264	ci	4.6	v	20.14	20.134269668995074	i	4.55	4.5477318840579715	p	91.643	91.56235163501299	e	-0.01009078123123075	-0.002268115942028359
