1395320398.126038	2.0281338691711426	ci	0.0	v	20.45	20.754743489583333	i	0.046	0	p	0.894	0.0	e	0.3047434895833341	-0.046
1395320401.559296	5.461339950561523	ci	0.0	v	20.45	20.75539322916667	i	0.021	0	p	0.447	0.0	e	0.3053932291666719	-0.021
1395320405.198249	9.1002938747406	ci	0.2	v	20.437	20.74824609375	i	0.212	0	p	4.342	0.0	e	0.31124609375000034	-0.212
1395320408.84017	12.742215871810913	ci	0.5	v	20.425	20.737200520833337	i	0.496	0	p	10.148	0.0	e	0.31220052083333627	-0.49
1395320412.482036	16.38408088684082	ci	0.9	v	20.4	20.71734046648551	i	0.878	0.8423913043478262	p	17.913	17.45265479315582	e	0.317990206068842	-0.032608695652173836
1395320416.122919	20.02524995803833	ci	1.3	v	20.387	20.6979838768116	i	1.256	1.2435348731884057	p	25.611	25.738664755506576	e	0.3109838768115978	-0.015465126811594176
1395320419.761607	23.663649797439575	ci	1.6	v	20.375	20.683056816123194	i	1.562	1.5429800724637681	p	31.835	31.913448610239882	e	0.307344927536235	-0.016019927536231826
1395320423.400184	27.30245590209961	ci	2.0	v	20.351	20.663638077445654	i	1.95	1.944123641304348	p	39.684	40.17266730171882	e	0.31263807744565497	-0.005876358695652062
1395320427.039443	30.941715955734253	ci	2.4	v	20.326	20.64428148777174	i	2.35	2.3452672101449274	p	47.763	48.41483263733308	e	0.3186317481884089	-0.004732789855072639
1395320430.677955	34.58000087738037	ci	2.7	v	20.314	20.629942017663048	i	2.662	2.6447124094202894	p	54.028	54.56198203407343	e	0.31094201766304863	-0.014287590579710407
1395320434.317297	38.219558000564575	ci	3.1	v	20.3	20.6099356884058	i	3.09	3.0458559782608696	p	62.803	62.77687484129705	e	0.31058542798912825	-0.05014402173913046
1395320437.956485	41.85878300666809	ci	3.5	v	20.276	20.590579098731887	i	3.468	3.4469995471014494	p	70.078	70.97571682788538	e	0.31457909873188683	-0.00900045289855056
1395320441.595749	45.49779295921326	ci	3.8	v	20.274	20.575589889039858	i	3.75	3.7464447463768114	p	76.025	77.08531064339721	e	0.30558988903985806	-0.003555253623188648
1395320445.233637	49.13568186759949	ci	4.2	v	20.25	20.555583559782608	i	4.15	4.147588315217392	p	84.037	85.25879303733285	e	0.306233299365946	-0.0024116847826087806
1395320448.87036	52.772488832473755	ci	4.5	v	20.237	20.541244089673913	i	4.45	4.452683423913043	p	90.056	91.46655014931537	e	0.30418194067029347	0.0026834239130426596
1395320452.509563	56.41160798072815	ci	4.9	v	20.212	20.521237760416668	i	4.85	4.848177083333333	p	98.03	99.49059463168673	e	0.3098875000000021	-0.004822916666666899
1395320455.938383	59.84042692184448	ci	4.9	v	20.212	20.522537239583336	i	4.85	4.848177083333333	p	98.038	99.49689473680284	e	0.30853723958333745	-0.004822916666666899
