0	0
1	0.01
2	0.01
3	0.018
4	0.058
5	0.106
6	0.271
7	0.553
8	1.09
9	6.522
10	6.426
11	6.079
12	5.839
13	5.509
14	3.282
15	3.596
16	1.126
17	1.001
18	0.88
19	0.853
20	0.843
21	1.599
22	1.152
23	1.21
24	1.203
25	1.283
26	1.295
27	1.195
28	1.266
29	1.225
30	0.795
31	0.852
32	0.812
33	0.808
34	0.793
35	0.807
36	0.855
37	0.814
38	0.801
39	0.76
40	0.828
41	0.845
42	0.811
43	0.811
44	0.859
45	0.836
46	0.797
47	0.822
48	0.779
49	0.828
50	0.819
51	0.867
52	0.796
53	0.813
54	0.804
55	0.814
56	0.818
57	0.816
58	0.868
59	0.798
60	0.845
61	0.898
62	0.82
63	0.855
64	0.82
65	0.823
66	0.877
67	0.876
68	0.931
69	0.855
70	0.843
71	0.92
72	0.912
73	0.817
74	0.84
75	0.812
76	0.858
77	0.652
78	0.643
79	0.64
80	0.61
81	0.6
82	0.619
83	0.654
84	0.626
85	0.647
86	0.604
87	0.616
88	0.631
89	0.588
90	0.589
91	0.591
92	0.607
93	0.631
94	0.65
95	0.638
96	0.64
97	0.639
98	0.623
99	0.659
100	0.673
101	0.715
102	0.651
103	0.639
104	0.641
105	0.627
106	0.631
107	0.684
108	0.606
109	0.621
110	0.604
111	0.67
112	0.65
113	0.636
114	0.565
115	0.676
116	0.63
117	0.672
118	0.636
119	0.631
120	0.62
121	0.62
122	0.636
123	0.621
124	0.63
125	0.629
126	0.649
127	0.629
128	0.594
129	0.583
130	0.625
131	0.638
132	0.609
133	0.683
134	0.59
135	0.612
136	0.604
137	0.623
138	0.619
139	0.594
140	0.569
141	0.648
142	0.626
143	0.588
144	0.589
145	0.612
146	0.609
147	0.601
148	0.63
149	0.628
150	0.611
151	0.591
152	0.613
153	0.672
154	0.6
155	0.638
156	0.602
157	0.62
158	0.696
159	0.635
160	0.63
161	0.631
162	0.568
163	0.646
164	0.653
165	0.606
166	0.654
167	0.663
168	0.576
169	0.625
170	0.591
171	0.659
172	0.611
173	0.612
174	0.565
175	0.568
176	0.576
177	0.627
178	0.624
179	0.647
180	0.582
181	0.583
182	0.627
183	0.589
184	0.591
185	0.576
186	0.647
187	0.596
188	0.599
189	0.669
190	0.659
191	0.654
192	0.591
193	0.597
194	0.607
195	0.606
196	0.623
197	0.656
198	0.609
199	0.616
200	0.603
201	0.64
202	0.58
203	0.65
204	0.592
205	0.622
206	0.597
207	0.648
208	0.65
209	0.61
210	0.633
211	0.606
212	0.664
213	0.672
214	0.65
215	0.606
216	0.607
217	0.64
218	0.606
219	0.632
220	0.616
221	0.627
222	0.688
223	0.6
224	0.621
225	0.577
226	0.658
227	0.659
228	0.607
229	0.628
230	0.601
231	0.636
232	0.62
233	0.574
234	0.609
235	0.64
236	0.619
237	0.639
238	0.612
239	0.612
240	0.622
241	0.621
242	0.602
243	0.645
244	0.663
245	0.611
246	0.632
247	0.561
248	0.667
249	0.715
250	0.579
251	0.637
252	0.623
253	0.633
254	0.637
255	0.638
256	0.663
257	0.623
258	0.645
259	0.602
260	0.646
261	0.677
262	0.616
263	0.596
264	0.602
265	0.606
266	0.647
267	0.604
268	0.596
269	0.639
270	0.61
271	0.617
272	0.595
273	0.61
274	0.607
275	0.637
276	0.596
277	0.539
278	0.599
279	0.612
280	0.568
281	0.642
282	0.603
283	0.646
284	0.61
285	0.612
286	0.595
287	0.629
288	0.594
289	0.582
290	0.635
291	0.595
292	0.653
293	0.657
294	0.717
295	0.606
296	0.635
297	0.606
298	0.642
299	0.672
300	0.627
301	0.578
302	0.4
303	0.4
304	0.327
305	0.01
306	0.01
307	0.094
308	0.098
309	0.117
310	0.083
311	0.092
312	0.078
313	0.085
314	0.085
315	0.076
316	0.069
317	0.077
318	0.057
319	0.088
320	0.063
321	0.066
322	0.07
323	0.076
324	0.234
325	0.223
326	0.216
327	0.213
328	0.238
329	0.226
330	0.229
331	0.212
332	0.261
333	0.175
334	0.451
335	0.556
336	0.583
337	0.908
338	1.217
339	1.54
340	1.407
341	1.45
342	1.332
343	1.306
344	0.87
345	0.955
346	0.858
347	0.898
348	0.86
349	0.974
350	0.932
351	0.912
352	2.672
353	4.65
354	4.07
355	4.075
356	3.817
