
Fuel Cell Controller
Horizon H-100 Stack
(c) Simon Howroyd 2013
Loughborough University

controller  Copyright (C) 2013  Simon Howroyd
This program comes with ABSOLUTELY NO WARRANTY; for details type `show w'.
This is free software, and you are welcome to redistribute it,
under certain conditions; type `show c' for details.

Fri Jan 17 15:42:44 2014


1389973365.27 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.625000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.3 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.625000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.34 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.625000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.38 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.625000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.42 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.625000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.45 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.625000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.49 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.625000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.53 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.625000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.56 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.625000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.6 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.625000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.63 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.625000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.67 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.625000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.7 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.625000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.74 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.625000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.77 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.625000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.8 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.625000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.84 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.625000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.88 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.625000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.91 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.625000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.95 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973365.99 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.02 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.06 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.09 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.13 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.16 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.2 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.24 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.28 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.31 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.35 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.38 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.42 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.45 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.49 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.53 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.56 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.6 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.63 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.67 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.71 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.74 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.77 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.81 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.85 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.88 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.92 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.95 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973366.99 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.02 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.06 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.09 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.13 	OFF  :	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.17 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.19 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.22 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.25 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
