1395233442.222674	1.2437419891357422	ci	0.0	v	16.05	16.05164048031034	i	0.0	0	p	0.005	0.0	e	0.001640480310339143	0.0
1395233443.677877	2.6989400386810303	ci	0.0	v	16.05	16.05164048031034	i	0.0	0	p	0.01	0.0	e	0.001640480310339143	0.0
1395233445.133189	4.154292106628418	ci	0.0	v	16.05	16.05164048031034	i	0.003	0	p	0.06	0.0	e	0.001640480310339143	-0.002
1395233446.590671	5.61173415184021	ci	0.0	v	16.05	16.05164048031034	i	0.002	0	p	0.045	0.0	e	0.001640480310339143	-0.002
1395233448.256598	7.277662992477417	ci	1.0	v	16.0	16.05164048031034	i	0.995	1.0533191964285715	p	15.92	16.900563353437743	e	0.045053969149623896	0.05831919642857153
1395233449.912039	8.933100938796997	ci	2.0	v	15.937	16.000925034764865	i	1.995	1.0533191964285715	p	31.81	16.85408149973234	e	0.06892503476486489	-0.9416808035714286
1395233451.577881	10.598947048187256	ci	4.0	v	15.825	15.875541138666824	i	4.001	2.044636160714286	p	63.305	32.45970548302544	e	0.05554113866682364	-1.9563638392857143
1395233453.239293	12.26036810874939	ci	6.0	v	15.707	15.711932879426978	i	6.005	5.987627232142858	p	94.278	94.07719717845772	e	0.01193287942697907	-0.017372767857142257
1395233454.904829	13.925894975662231	ci	7.0	v	15.625	15.626901880232255	i	7.005	6.973375000000001	p	109.453	108.97224689906461	e	0.0019018802322552375	-0.031624999999999126
1395233456.567566	15.588659048080444	ci	9.0	v	15.495	15.605215429339397	i	9.01	8.944870535714285	p	139.612	138.5340247508367	e	-0.00746172901996367	-0.06512946428571453
1395233458.22575	17.24680995941162	ci	11.0	v	15.364	15.487538270980036	i	11.015	8.944870535714285	p	169.243	168.83090007454152	e	0.10185182008717852	-0.09863392857142905
1395233459.883809	18.904875993728638	ci	12.0	v	15.276	15.341139614217202	i	12.015	10.916366071428572	p	183.552	167.46949598168948	e	0.07413961421720217	-1.098633928571429
1395233461.54753	20.568592071533203	ci	14.0	v	15.146	15.159852472365937	i	14.016	12.687370535714285	p	212.096	192.33866558367095	e	0.031852472365937246	-1.3326294642857146
1395233463.208202	22.229292154312134	ci	16.0	v	15.007	14.996690412050235	i	16.02	15.833966517857142	p	240.242	237.45709386307266	e	0.0006904120502344568	-0.1860334821428573
1395233464.866254	23.887320041656494	ci	17.0	v	14.918	14.896949768060594	i	17.02	16.819714285714287	p	253.73	250.5624388274169	e	-0.010050231939406018	-0.2002857142857124
1395233466.527624	25.548691034317017	ci	19.0	v	14.775	14.875385839489164	i	19.016	18.78007142857143	p	280.965	279.36080859316644	e	0.10038583948916369	-0.2359285714285697
