1395308945.473056	1.2498481273651123	ci	0.0	v	20.375	73.97649057813341	i	0.05	1.1351865942028985	p	1.018	83.97712039047407	e	53.60149057813341	1.0851865942028984
1395308946.930537	2.7072970867156982	ci	0.0	v	20.375	73.97649057813341	i	0.05	1.1351865942028985	p	1.018	83.97712039047407	e	53.60149057813341	1.0851865942028984
1395308948.388055	4.164813995361328	ci	0.0	v	20.375	73.97649057813341	i	0.05	1.1351865942028985	p	1.018	83.97712039047407	e	53.60149057813341	1.0851865942028984
1395308949.840844	5.617604970932007	ci	0.0	v	20.375	73.97649057813341	i	0.043	1.1351865942028985	p	0.891	83.97712039047407	e	53.60149057813341	1.0921865942028985
1395308951.504517	7.281320095062256	ci	0.1	v	20.362	73.97649057813341	i	0.1	1.1351865942028985	p	2.036	83.97712039047407	e	53.61449057813341	1.0351865942028984
1395308953.162637	8.939432144165039	ci	0.2	v	20.362	73.97649057813341	i	0.2	1.1351865942028985	p	4.072	83.97712039047407	e	53.61449057813341	0.9421865942028984
1395308954.828887	10.605648040771484	ci	0.4	v	20.35	73.81276583606822	i	0.356	1.1351865942028985	p	7.249	83.79126225814234	e	53.46276583606822	0.7761865942028985
1395308956.490408	12.267168045043945	ci	0.6	v	20.35	73.6013106592204	i	0.568	5.474317028985507	p	11.701	402.91690829742276	e	53.2513106592204	4.899317028985507
1395308958.147311	13.924072027206421	ci	0.7	v	20.339	73.58540051429287	i	0.7	6.920693840579711	p	14.236	509.2620280958578	e	53.24740051429287	6.2206938405797105
1395308959.805637	15.582396030426025	ci	0.9	v	20.325	1.0235194895543422	i	0.884	9.813447463768115	p	17.974	10.044254738884296	e	-19.301480510445657	8.929447463768115
1395308961.46307	17.239825963974	ci	1.1	v	20.325	73.35803519251752	i	1.084	12.706201086956522	p	22.039	932.1019465001609	e	53.03303519251752	11.622201086956522
1395308963.122854	18.899614095687866	ci	1.2	v	20.313	73.34212504758999	i	1.15	14.152577898550724	p	23.36	1037.9801379812657	e	53.029125047589986	13.002577898550724
1395308964.787133	20.563892126083374	ci	1.4	v	20.312	73.13066987074218	i	1.381	18.49170833333333	p	28.056	1352.311017471052	e	52.818669870742184	17.11670833333333
1395308966.446021	22.222782135009766	ci	1.6	v	20.3	73.0988495808871	i	1.565	21.384461956521736	p	31.655	1563.179567927985	e	52.79884958088711	19.825461956521735
1395308968.113307	23.890066146850586	ci	1.7	v	20.3	72.91921469389438	i	1.675	22.830838768115942	p	34.002	1664.8068337739335	e	52.61921469389438	21.15583876811594
1395308969.777423	25.554183959960938	ci	1.9	v	20.289	72.8873944040393	i	1.881	25.723592391304347	p	38.167	1874.9256241137443	e	52.5993944040393	23.842592391304347
1395308971.435608	27.21236801147461	ci	2.1	v	20.284	72.69184937211902	i	2.053	28.616346014492752	p	41.646	2080.1751140659458	e	52.407849372119024	26.56334601449275
1395308973.107323	28.884078979492188	ci	2.2	v	20.275	72.67593922719149	i	2.15	30.062722826086954	p	43.591	2184.836617112598	e	52.40093922719149	27.912722826086956
1395308974.765716	30.5425021648407	ci	2.4	v	20.275	72.46448405034369	i	2.35	34.401853260869565	p	47.646	2492.9125469245464	e	52.18948405034369	32.051853260869564
1395308976.425083	32.20184397697449	ci	2.6	v	20.262	72.26893901842341	i	2.55	37.29460688405797	p	51.669	2695.2416706200593	e	52.00693901842341	34.74460688405797
1395308978.081561	33.858323097229004	ci	2.7	v	20.262	72.25302887349588	i	2.659	38.74098369565217	p	53.885	2799.153413549589	e	51.99102887349588	36.08198369565217
1395308979.747757	35.52451300621033	ci	2.9	v	20.25	72.2212085836408	i	2.85	41.63373731884058	p	57.712	3006.838827020496	e	51.9712085836408	38.78373731884058
1395308981.405391	37.182151079177856	ci	3.1	v	20.25	72.02566355172053	i	3.093	44.526490942028985	p	62.648	3207.050055729311	e	51.77566355172053	41.43349094202898
1395308983.062698	38.83946108818054	ci	3.2	v	20.238	71.99384326186546	i	3.156	45.97286775362319	p	63.877	3310.4948703415116	e	51.771753406792996	42.81986775362319
1395308984.729066	40.50582504272461	ci	3.4	v	20.227	71.79829822994517	i	3.35	50.311998188405795	p	67.761	3612.3158504756207	e	51.57129822994517	46.96199818840579
1395308986.392387	42.16914701461792	ci	3.6	v	20.225	71.7664779400901	i	3.55	53.2047518115942	p	71.798	3818.317647194744	e	51.5414779400901	49.6547518115942
1395308988.053772	43.83053112030029	ci	3.7	v	20.225	71.58684305309738	i	3.65	54.651128623188406	p	73.821	3912.3017674228263	e	51.36184305309738	51.00112862318841
1395308989.719473	45.49626708030701	ci	3.9	v	20.212	71.5550227632423	i	3.862	57.54388224637681	p	78.07	4117.5538040248275	e	51.3430227632423	53.68188224637681
1395308991.37858	47.15533399581909	ci	4.1	v	20.207	71.35947773132203	i	4.05	60.43663586956522	p	81.841	4312.726771490257	e	51.15247773132203	56.386635869565225
1395308993.035788	48.81254196166992	ci	4.2	v	20.2	71.32765744146695	i	4.15	63.32938949275362	p	83.83	4517.1369997163665	e	51.12765744146695	59.17938949275362
1395308994.69478	50.47153902053833	ci	4.4	v	20.2	71.29583715161188	i	4.35	66.22214311594203	p	87.87	4721.363131424939	e	51.095837151611875	61.87214311594203
1395308996.35501	52.131762981414795	ci	4.6	v	20.187	71.10029211969162	i	4.55	69.11489673913044	p	91.853	4914.089347974496	e	50.91329211969162	64.56489673913045
1395308998.013494	53.79025411605835	ci	4.7	v	20.186	71.08438197476409	i	4.678	70.56127355072464	p	94.313	5015.804521705528	e	50.89738197476409	65.89027355072463
1395308999.676769	55.45352911949158	ci	4.9	v	20.175	70.8888369428438	i	4.85	73.45402717391306	p	97.848	5207.07055512674	e	50.7138369428438	68.60402717391307
1395309001.12901	56.905766010284424	ci	4.9	v	20.175	70.8888369428438	i	4.85	73.45402717391306	p	97.848	5207.07055512674	e	50.7138369428438	68.60402717391307
